grid_id,latitude,longitude
7_36,53.333425,-6.376222
7_37,53.334323,-6.376167
7_38,53.335221,-6.376112
7_39,53.336119,-6.376057
7_40,53.337017,-6.376002
7_41,53.337915,-6.375947
7_42,53.338813,-6.375891
7_43,53.339711,-6.375836
7_44,53.340609,-6.375781
7_45,53.341507,-6.375726
7_46,53.342405,-6.375671
7_47,53.343303,-6.375616
7_48,53.344201,-6.37556
7_49,53.345099,-6.375505
7_50,53.345997,-6.37545
7_51,53.346895,-6.375395
7_52,53.347793,-6.37534
7_53,53.348691,-6.375284
7_54,53.349589,-6.375229
7_55,53.350486,-6.375174
7_56,53.351384,-6.375119
7_57,53.352282,-6.375064
7_58,53.35318,-6.375008
7_59,53.354078,-6.374953
7_60,53.354976,-6.374898
7_61,53.355874,-6.374843
7_62,53.356772,-6.374788
7_63,53.35767,-6.374732
7_64,53.358568,-6.374677
7_65,53.359466,-6.374622
7_66,53.360364,-6.374567
7_67,53.361262,-6.374512
7_68,53.36216,-6.374456
7_69,53.363058,-6.374401
7_70,53.363956,-6.374346
7_71,53.364854,-6.374291
7_72,53.365752,-6.374235
7_73,53.366649,-6.37418
7_74,53.367547,-6.374125
7_75,53.368445,-6.37407
7_76,53.369343,-6.374014
7_77,53.370241,-6.373959
7_78,53.371139,-6.373904
7_79,53.372037,-6.373849
7_80,53.372935,-6.373793
7_81,53.373833,-6.373738
7_82,53.374731,-6.373683
7_83,53.375629,-6.373627
7_84,53.376527,-6.373572
7_85,53.377425,-6.373517
7_86,53.378323,-6.373462
7_87,53.379221,-6.373406
7_88,53.380119,-6.373351
7_89,53.381017,-6.373296
7_90,53.381914,-6.37324
7_91,53.382812,-6.373185
7_92,53.38371,-6.37313
7_93,53.384608,-6.373074
7_94,53.385506,-6.373019
7_95,53.386404,-6.372964
7_96,53.387302,-6.372909
7_97,53.3882,-6.372853
7_98,53.389098,-6.372798
7_99,53.389996,-6.372743
7_100,53.390894,-6.372687
7_101,53.391792,-6.372632
7_102,53.39269,-6.372577
7_103,53.393588,-6.372521
7_104,53.394486,-6.372466
7_105,53.395384,-6.372411
7_106,53.396282,-6.372355
7_107,53.397179,-6.3723
7_108,53.398077,-6.372245
7_109,53.398975,-6.372189
7_110,53.399873,-6.372134
7_111,53.400771,-6.372078
7_112,53.401669,-6.372023
7_113,53.402567,-6.371968
7_114,53.403465,-6.371912
7_115,53.404363,-6.371857
7_116,53.405261,-6.371802
7_117,53.406159,-6.371746
7_118,53.407057,-6.371691
7_119,53.407955,-6.371635
7_120,53.408853,-6.37158
7_121,53.409751,-6.371525
7_122,53.410648,-6.371469
7_123,53.411546,-6.371414
7_124,53.412444,-6.371358
7_125,53.413342,-6.371303
7_126,53.41424,-6.371248
8_0,53.301066,-6.376706
8_1,53.301964,-6.376651
8_2,53.302862,-6.376596
8_3,53.30376,-6.376541
8_4,53.304658,-6.376486
8_5,53.305556,-6.376431
8_6,53.306454,-6.376376
8_7,53.307352,-6.376321
8_8,53.30825,-6.376266
8_9,53.309148,-6.376211
8_10,53.310046,-6.376156
8_11,53.310944,-6.376101
8_12,53.311842,-6.376045
8_13,53.31274,-6.37599
8_14,53.313638,-6.375935
8_15,53.314536,-6.37588
8_16,53.315433,-6.375825
8_17,53.316331,-6.37577
8_18,53.317229,-6.375715
8_19,53.318127,-6.37566
8_20,53.319025,-6.375605
8_21,53.319923,-6.375549
8_22,53.320821,-6.375494
8_23,53.321719,-6.375439
8_24,53.322617,-6.375384
8_25,53.323515,-6.375329
8_26,53.324413,-6.375274
8_27,53.325311,-6.375219
8_28,53.326209,-6.375163
8_29,53.327107,-6.375108
8_30,53.328005,-6.375053
8_31,53.328903,-6.374998
8_32,53.329801,-6.374943
8_33,53.330699,-6.374888
8_34,53.331597,-6.374833
8_35,53.332495,-6.374777
8_36,53.333392,-6.374722
8_37,53.33429,-6.374667
8_38,53.335188,-6.374612
8_39,53.336086,-6.374557
8_40,53.336984,-6.374501
8_41,53.337882,-6.374446
8_42,53.33878,-6.374391
8_43,53.339678,-6.374336
8_44,53.340576,-6.374281
8_45,53.341474,-6.374226
8_46,53.342372,-6.37417
8_47,53.34327,-6.374115
8_48,53.344168,-6.37406
8_49,53.345066,-6.374005
8_50,53.345964,-6.37395
8_51,53.346862,-6.373894
8_52,53.34776,-6.373839
8_53,53.348658,-6.373784
8_54,53.349556,-6.373729
8_55,53.350453,-6.373673
8_56,53.351351,-6.373618
8_57,53.352249,-6.373563
8_58,53.353147,-6.373508
8_59,53.354045,-6.373452
8_60,53.354943,-6.373397
8_61,53.355841,-6.373342
8_62,53.356739,-6.373287
8_63,53.357637,-6.373231
8_64,53.358535,-6.373176
8_65,53.359433,-6.373121
8_66,53.360331,-6.373066
8_67,53.361229,-6.37301
8_68,53.362127,-6.372955
8_69,53.363025,-6.3729
8_70,53.363923,-6.372845
8_71,53.364821,-6.372789
8_72,53.365718,-6.372734
8_73,53.366616,-6.372679
8_74,53.367514,-6.372624
8_75,53.368412,-6.372568
8_76,53.36931,-6.372513
8_77,53.370208,-6.372458
8_78,53.371106,-6.372402
8_79,53.372004,-6.372347
8_80,53.372902,-6.372292
8_81,53.3738,-6.372236
8_82,53.374698,-6.372181
8_83,53.375596,-6.372126
8_84,53.376494,-6.372071
8_85,53.377392,-6.372015
8_86,53.37829,-6.37196
8_87,53.379188,-6.371905
8_88,53.380086,-6.371849
8_89,53.380983,-6.371794
8_90,53.381881,-6.371739
8_91,53.382779,-6.371683
8_92,53.383677,-6.371628
8_93,53.384575,-6.371573
8_94,53.385473,-6.371517
8_95,53.386371,-6.371462
8_96,53.387269,-6.371407
8_97,53.388167,-6.371351
8_98,53.389065,-6.371296
8_99,53.389963,-6.37124
8_100,53.390861,-6.371185
8_101,53.391759,-6.37113
8_102,53.392657,-6.371074
8_103,53.393555,-6.371019
8_104,53.394453,-6.370964
8_105,53.39535,-6.370908
8_106,53.396248,-6.370853
8_107,53.397146,-6.370798
8_108,53.398044,-6.370742
8_109,53.398942,-6.370687
8_110,53.39984,-6.370631
8_111,53.400738,-6.370576
8_112,53.401636,-6.370521
8_113,53.402534,-6.370465
8_114,53.403432,-6.37041
8_115,53.40433,-6.370354
8_116,53.405228,-6.370299
8_117,53.406126,-6.370244
8_118,53.407024,-6.370188
8_119,53.407922,-6.370133
8_120,53.40882,-6.370077
8_121,53.409717,-6.370022
8_122,53.410615,-6.369966
8_123,53.411513,-6.369911
8_124,53.412411,-6.369856
8_125,53.413309,-6.3698
8_126,53.414207,-6.369745
9_0,53.301033,-6.375208
9_1,53.301931,-6.375152
9_2,53.302829,-6.375097
9_3,53.303727,-6.375042
9_4,53.304625,-6.374987
9_5,53.305523,-6.374932
9_6,53.306421,-6.374877
9_7,53.307319,-6.374822
9_8,53.308217,-6.374767
9_9,53.309115,-6.374712
9_10,53.310013,-6.374656
9_11,53.310911,-6.374601
9_12,53.311809,-6.374546
9_13,53.312707,-6.374491
9_14,53.313605,-6.374436
9_15,53.314503,-6.374381
9_16,53.3154,-6.374326
9_17,53.316298,-6.37427
9_18,53.317196,-6.374215
9_19,53.318094,-6.37416
9_20,53.318992,-6.374105
9_21,53.31989,-6.37405
9_22,53.320788,-6.373995
9_23,53.321686,-6.37394
9_24,53.322584,-6.373884
9_25,53.323482,-6.373829
9_26,53.32438,-6.373774
9_27,53.325278,-6.373719
9_28,53.326176,-6.373664
9_29,53.327074,-6.373608
9_30,53.327972,-6.373553
9_31,53.32887,-6.373498
9_32,53.329768,-6.373443
9_33,53.330666,-6.373388
9_34,53.331564,-6.373333
9_35,53.332461,-6.373277
9_36,53.333359,-6.373222
9_37,53.334257,-6.373167
9_38,53.335155,-6.373112
9_39,53.336053,-6.373056
9_40,53.336951,-6.373001
9_41,53.337849,-6.372946
9_42,53.338747,-6.372891
9_43,53.339645,-6.372836
9_44,53.340543,-6.37278
9_45,53.341441,-6.372725
9_46,53.342339,-6.37267
9_47,53.343237,-6.372615
9_48,53.344135,-6.372559
9_49,53.345033,-6.372504
9_50,53.345931,-6.372449
9_51,53.346829,-6.372394
9_52,53.347727,-6.372338
9_53,53.348625,-6.372283
9_54,53.349522,-6.372228
9_55,53.35042,-6.372173
9_56,53.351318,-6.372117
9_57,53.352216,-6.372062
9_58,53.353114,-6.372007
9_59,53.354012,-6.371952
9_60,53.35491,-6.371896
9_61,53.355808,-6.371841
9_62,53.356706,-6.371786
9_63,53.357604,-6.371731
9_64,53.358502,-6.371675
9_65,53.3594,-6.37162
9_66,53.360298,-6.371565
9_67,53.361196,-6.371509
9_68,53.362094,-6.371454
9_69,53.362992,-6.371399
9_70,53.36389,-6.371343
9_71,53.364787,-6.371288
9_72,53.365685,-6.371233
9_73,53.366583,-6.371178
9_74,53.367481,-6.371122
9_75,53.368379,-6.371067
9_76,53.369277,-6.371012
9_77,53.370175,-6.370956
9_78,53.371073,-6.370901
9_79,53.371971,-6.370846
9_80,53.372869,-6.37079
9_81,53.373767,-6.370735
9_82,53.374665,-6.37068
9_83,53.375563,-6.370624
9_84,53.376461,-6.370569
9_85,53.377359,-6.370514
9_86,53.378257,-6.370458
9_87,53.379155,-6.370403
9_88,53.380052,-6.370348
9_89,53.38095,-6.370292
9_90,53.381848,-6.370237
9_91,53.382746,-6.370181
9_92,53.383644,-6.370126
9_93,53.384542,-6.370071
9_94,53.38544,-6.370015
9_95,53.386338,-6.36996
9_96,53.387236,-6.369905
9_97,53.388134,-6.369849
9_98,53.389032,-6.369794
9_99,53.38993,-6.369738
9_100,53.390828,-6.369683
9_101,53.391726,-6.369628
9_102,53.392624,-6.369572
9_103,53.393522,-6.369517
9_104,53.394419,-6.369461
9_105,53.395317,-6.369406
9_106,53.396215,-6.369351
9_107,53.397113,-6.369295
9_108,53.398011,-6.36924
9_109,53.398909,-6.369184
9_110,53.399807,-6.369129
9_111,53.400705,-6.369074
9_112,53.401603,-6.369018
9_113,53.402501,-6.368963
9_114,53.403399,-6.368907
9_115,53.404297,-6.368852
9_116,53.405195,-6.368796
9_117,53.406093,-6.368741
9_118,53.406991,-6.368685
9_119,53.407888,-6.36863
9_120,53.408786,-6.368575
9_121,53.409684,-6.368519
9_122,53.410582,-6.368464
9_123,53.41148,-6.368408
9_124,53.412378,-6.368353
9_125,53.413276,-6.368297
9_126,53.414174,-6.368242
10_0,53.301,-6.373709
10_1,53.301898,-6.373653
10_2,53.302796,-6.373598
10_3,53.303694,-6.373543
10_4,53.304592,-6.373488
10_5,53.30549,-6.373433
10_6,53.306388,-6.373378
10_7,53.307286,-6.373323
10_8,53.308184,-6.373267
10_9,53.309082,-6.373212
10_10,53.30998,-6.373157
10_11,53.310878,-6.373102
10_12,53.311776,-6.373047
10_13,53.312674,-6.372992
10_14,53.313572,-6.372936
10_15,53.314469,-6.372881
10_16,53.315367,-6.372826
10_17,53.316265,-6.372771
10_18,53.317163,-6.372716
10_19,53.318061,-6.372661
10_20,53.318959,-6.372605
10_21,53.319857,-6.37255
10_22,53.320755,-6.372495
10_23,53.321653,-6.37244
10_24,53.322551,-6.372385
10_25,53.323449,-6.372329
10_26,53.324347,-6.372274
10_27,53.325245,-6.372219
10_28,53.326143,-6.372164
10_29,53.327041,-6.372109
10_30,53.327939,-6.372053
10_31,53.328837,-6.371998
10_32,53.329735,-6.371943
10_33,53.330633,-6.371888
10_34,53.33153,-6.371832
10_35,53.332428,-6.371777
10_36,53.333326,-6.371722
10_37,53.334224,-6.371667
10_38,53.335122,-6.371612
10_39,53.33602,-6.371556
10_40,53.336918,-6.371501
10_41,53.337816,-6.371446
10_42,53.338714,-6.371391
10_43,53.339612,-6.371335
10_44,53.34051,-6.37128
10_45,53.341408,-6.371225
10_46,53.342306,-6.37117
10_47,53.343204,-6.371114
10_48,53.344102,-6.371059
10_49,53.345,-6.371004
10_50,53.345898,-6.370948
10_51,53.346796,-6.370893
10_52,53.347694,-6.370838
10_53,53.348591,-6.370783
10_54,53.349489,-6.370727
10_55,53.350387,-6.370672
10_56,53.351285,-6.370617
10_57,53.352183,-6.370561
10_58,53.353081,-6.370506
10_59,53.353979,-6.370451
10_60,53.354877,-6.370396
10_61,53.355775,-6.37034
10_62,53.356673,-6.370285
10_63,53.357571,-6.37023
10_64,53.358469,-6.370174
10_65,53.359367,-6.370119
10_66,53.360265,-6.370064
10_67,53.361163,-6.370008
10_68,53.362061,-6.369953
10_69,53.362959,-6.369898
10_70,53.363856,-6.369842
10_71,53.364754,-6.369787
10_72,53.365652,-6.369732
10_73,53.36655,-6.369676
10_74,53.367448,-6.369621
10_75,53.368346,-6.369566
10_76,53.369244,-6.36951
10_77,53.370142,-6.369455
10_78,53.37104,-6.3694
10_79,53.371938,-6.369344
10_80,53.372836,-6.369289
10_81,53.373734,-6.369233
10_82,53.374632,-6.369178
10_83,53.37553,-6.369123
10_84,53.376428,-6.369067
10_85,53.377326,-6.369012
10_86,53.378223,-6.368957
10_87,53.379121,-6.368901
10_88,53.380019,-6.368846
10_89,53.380917,-6.36879
10_90,53.381815,-6.368735
10_91,53.382713,-6.36868
10_92,53.383611,-6.368624
10_93,53.384509,-6.368569
10_94,53.385407,-6.368513
10_95,53.386305,-6.368458
10_96,53.387203,-6.368403
10_97,53.388101,-6.368347
10_98,53.388999,-6.368292
10_99,53.389897,-6.368236
10_100,53.390795,-6.368181
10_101,53.391693,-6.368125
10_102,53.39259,-6.36807
10_103,53.393488,-6.368015
10_104,53.394386,-6.367959
10_105,53.395284,-6.367904
10_106,53.396182,-6.367848
10_107,53.39708,-6.367793
10_108,53.397978,-6.367737
10_109,53.398876,-6.367682
10_110,53.399774,-6.367627
10_111,53.400672,-6.367571
10_112,53.40157,-6.367516
10_113,53.402468,-6.36746
10_114,53.403366,-6.367405
10_115,53.404264,-6.367349
10_116,53.405162,-6.367294
10_117,53.406059,-6.367238
10_118,53.406957,-6.367183
10_119,53.407855,-6.367127
10_120,53.408753,-6.367072
10_121,53.409651,-6.367016
10_122,53.410549,-6.366961
10_123,53.411447,-6.366905
10_124,53.412345,-6.36685
10_125,53.413243,-6.366794
10_126,53.414141,-6.366739
11_0,53.300967,-6.37221
11_1,53.301865,-6.372154
11_2,53.302763,-6.372099
11_3,53.303661,-6.372044
11_4,53.304559,-6.371989
11_5,53.305457,-6.371934
11_6,53.306355,-6.371879
11_7,53.307253,-6.371823
11_8,53.308151,-6.371768
11_9,53.309049,-6.371713
11_10,53.309947,-6.371658
11_11,53.310845,-6.371603
11_12,53.311743,-6.371547
11_13,53.312641,-6.371492
11_14,53.313538,-6.371437
11_15,53.314436,-6.371382
11_16,53.315334,-6.371327
11_17,53.316232,-6.371271
11_18,53.31713,-6.371216
11_19,53.318028,-6.371161
11_20,53.318926,-6.371106
11_21,53.319824,-6.371051
11_22,53.320722,-6.370995
11_23,53.32162,-6.37094
11_24,53.322518,-6.370885
11_25,53.323416,-6.37083
11_26,53.324314,-6.370774
11_27,53.325212,-6.370719
11_28,53.32611,-6.370664
11_29,53.327008,-6.370609
11_30,53.327906,-6.370553
11_31,53.328804,-6.370498
11_32,53.329702,-6.370443
11_33,53.330599,-6.370388
11_34,53.331497,-6.370332
11_35,53.332395,-6.370277
11_36,53.333293,-6.370222
11_37,53.334191,-6.370167
11_38,53.335089,-6.370111
11_39,53.335987,-6.370056
11_40,53.336885,-6.370001
11_41,53.337783,-6.369946
11_42,53.338681,-6.36989
11_43,53.339579,-6.369835
11_44,53.340477,-6.36978
11_45,53.341375,-6.369724
11_46,53.342273,-6.369669
11_47,53.343171,-6.369614
11_48,53.344069,-6.369559
11_49,53.344967,-6.369503
11_50,53.345865,-6.369448
11_51,53.346762,-6.369393
11_52,53.34766,-6.369337
11_53,53.348558,-6.369282
11_54,53.349456,-6.369227
11_55,53.350354,-6.369171
11_56,53.351252,-6.369116
11_57,53.35215,-6.369061
11_58,53.353048,-6.369005
11_59,53.353946,-6.36895
11_60,53.354844,-6.368895
11_61,53.355742,-6.368839
11_62,53.35664,-6.368784
11_63,53.357538,-6.368729
11_64,53.358436,-6.368673
11_65,53.359334,-6.368618
11_66,53.360232,-6.368563
11_67,53.36113,-6.368507
11_68,53.362027,-6.368452
11_69,53.362925,-6.368397
11_70,53.363823,-6.368341
11_71,53.364721,-6.368286
11_72,53.365619,-6.36823
11_73,53.366517,-6.368175
11_74,53.367415,-6.36812
11_75,53.368313,-6.368064
11_76,53.369211,-6.368009
11_77,53.370109,-6.367954
11_78,53.371007,-6.367898
11_79,53.371905,-6.367843
11_80,53.372803,-6.367787
11_81,53.373701,-6.367732
11_82,53.374599,-6.367677
11_83,53.375497,-6.367621
11_84,53.376394,-6.367566
11_85,53.377292,-6.36751
11_86,53.37819,-6.367455
11_87,53.379088,-6.367399
11_88,53.379986,-6.367344
11_89,53.380884,-6.367289
11_90,53.381782,-6.367233
11_91,53.38268,-6.367178
11_92,53.383578,-6.367122
11_93,53.384476,-6.367067
11_94,53.385374,-6.367011
11_95,53.386272,-6.366956
11_96,53.38717,-6.366901
11_97,53.388068,-6.366845
11_98,53.388966,-6.36679
11_99,53.389863,-6.366734
11_100,53.390761,-6.366679
11_101,53.391659,-6.366623
11_102,53.392557,-6.366568
11_103,53.393455,-6.366512
11_104,53.394353,-6.366457
11_105,53.395251,-6.366401
11_106,53.396149,-6.366346
11_107,53.397047,-6.366291
11_108,53.397945,-6.366235
11_109,53.398843,-6.36618
11_110,53.399741,-6.366124
11_111,53.400639,-6.366069
11_112,53.401537,-6.366013
11_113,53.402435,-6.365958
11_114,53.403332,-6.365902
11_115,53.40423,-6.365847
11_116,53.405128,-6.365791
11_117,53.406026,-6.365736
11_118,53.406924,-6.36568
11_119,53.407822,-6.365625
11_120,53.40872,-6.365569
11_121,53.409618,-6.365514
11_122,53.410516,-6.365458
11_123,53.411414,-6.365403
11_124,53.412312,-6.365347
11_125,53.41321,-6.365291
11_126,53.414108,-6.365236
12_0,53.300934,-6.370711
12_1,53.301832,-6.370655
12_2,53.30273,-6.3706
12_3,53.303628,-6.370545
12_4,53.304526,-6.37049
12_5,53.305424,-6.370435
12_6,53.306322,-6.370379
12_7,53.30722,-6.370324
12_8,53.308118,-6.370269
12_9,53.309016,-6.370214
12_10,53.309914,-6.370159
12_11,53.310812,-6.370103
12_12,53.31171,-6.370048
12_13,53.312607,-6.369993
12_14,53.313505,-6.369938
12_15,53.314403,-6.369882
12_16,53.315301,-6.369827
12_17,53.316199,-6.369772
12_18,53.317097,-6.369717
12_19,53.317995,-6.369661
12_20,53.318893,-6.369606
12_21,53.319791,-6.369551
12_22,53.320689,-6.369496
12_23,53.321587,-6.36944
12_24,53.322485,-6.369385
12_25,53.323383,-6.36933
12_26,53.324281,-6.369275
12_27,53.325179,-6.369219
12_28,53.326077,-6.369164
12_29,53.326975,-6.369109
12_30,53.327873,-6.369054
12_31,53.328771,-6.368998
12_32,53.329668,-6.368943
12_33,53.330566,-6.368888
12_34,53.331464,-6.368832
12_35,53.332362,-6.368777
12_36,53.33326,-6.368722
12_37,53.334158,-6.368667
12_38,53.335056,-6.368611
12_39,53.335954,-6.368556
12_40,53.336852,-6.368501
12_41,53.33775,-6.368445
12_42,53.338648,-6.36839
12_43,53.339546,-6.368335
12_44,53.340444,-6.368279
12_45,53.341342,-6.368224
12_46,53.34224,-6.368169
12_47,53.343138,-6.368113
12_48,53.344036,-6.368058
12_49,53.344933,-6.368003
12_50,53.345831,-6.367947
12_51,53.346729,-6.367892
12_52,53.347627,-6.367837
12_53,53.348525,-6.367781
12_54,53.349423,-6.367726
12_55,53.350321,-6.367671
12_56,53.351219,-6.367615
12_57,53.352117,-6.36756
12_58,53.353015,-6.367505
12_59,53.353913,-6.367449
12_60,53.354811,-6.367394
12_61,53.355709,-6.367338
12_62,53.356607,-6.367283
12_63,53.357505,-6.367228
12_64,53.358403,-6.367172
12_65,53.359301,-6.367117
12_66,53.360198,-6.367062
12_67,53.361096,-6.367006
12_68,53.361994,-6.366951
12_69,53.362892,-6.366895
12_70,53.36379,-6.36684
12_71,53.364688,-6.366785
12_72,53.365586,-6.366729
12_73,53.366484,-6.366674
12_74,53.367382,-6.366618
12_75,53.36828,-6.366563
12_76,53.369178,-6.366508
12_77,53.370076,-6.366452
12_78,53.370974,-6.366397
12_79,53.371872,-6.366341
12_80,53.37277,-6.366286
12_81,53.373668,-6.36623
12_82,53.374565,-6.366175
12_83,53.375463,-6.36612
12_84,53.376361,-6.366064
12_85,53.377259,-6.366009
12_86,53.378157,-6.365953
12_87,53.379055,-6.365898
12_88,53.379953,-6.365842
12_89,53.380851,-6.365787
12_90,53.381749,-6.365731
12_91,53.382647,-6.365676
12_92,53.383545,-6.365621
12_93,53.384443,-6.365565
12_94,53.385341,-6.36551
12_95,53.386239,-6.365454
12_96,53.387137,-6.365399
12_97,53.388034,-6.365343
12_98,53.388932,-6.365288
12_99,53.38983,-6.365232
12_100,53.390728,-6.365177
12_101,53.391626,-6.365121
12_102,53.392524,-6.365066
12_103,53.393422,-6.36501
12_104,53.39432,-6.364955
12_105,53.395218,-6.364899
12_106,53.396116,-6.364844
12_107,53.397014,-6.364788
12_108,53.397912,-6.364733
12_109,53.39881,-6.364677
12_110,53.399708,-6.364622
12_111,53.400606,-6.364566
12_112,53.401503,-6.364511
12_113,53.402401,-6.364455
12_114,53.403299,-6.3644
12_115,53.404197,-6.364344
12_116,53.405095,-6.364289
12_117,53.405993,-6.364233
12_118,53.406891,-6.364177
12_119,53.407789,-6.364122
12_120,53.408687,-6.364066
12_121,53.409585,-6.364011
12_122,53.410483,-6.363955
12_123,53.411381,-6.3639
12_124,53.412279,-6.363844
12_125,53.413177,-6.363789
12_126,53.414074,-6.363733
13_0,53.300901,-6.369212
13_1,53.301799,-6.369156
13_2,53.302697,-6.369101
13_3,53.303595,-6.369046
13_4,53.304493,-6.368991
13_5,53.305391,-6.368936
13_6,53.306289,-6.36888
13_7,53.307187,-6.368825
13_8,53.308085,-6.36877
13_9,53.308983,-6.368715
13_10,53.309881,-6.368659
13_11,53.310778,-6.368604
13_12,53.311676,-6.368549
13_13,53.312574,-6.368494
13_14,53.313472,-6.368438
13_15,53.31437,-6.368383
13_16,53.315268,-6.368328
13_17,53.316166,-6.368272
13_18,53.317064,-6.368217
13_19,53.317962,-6.368162
13_20,53.31886,-6.368107
13_21,53.319758,-6.368051
13_22,53.320656,-6.367996
13_23,53.321554,-6.367941
13_24,53.322452,-6.367885
13_25,53.32335,-6.36783
13_26,53.324248,-6.367775
13_27,53.325146,-6.36772
13_28,53.326044,-6.367664
13_29,53.326942,-6.367609
13_30,53.327839,-6.367554
13_31,53.328737,-6.367498
13_32,53.329635,-6.367443
13_33,53.330533,-6.367388
13_34,53.331431,-6.367332
13_35,53.332329,-6.367277
13_36,53.333227,-6.367222
13_37,53.334125,-6.367166
13_38,53.335023,-6.367111
13_39,53.335921,-6.367056
13_40,53.336819,-6.367
13_41,53.337717,-6.366945
13_42,53.338615,-6.36689
13_43,53.339513,-6.366834
13_44,53.340411,-6.366779
13_45,53.341309,-6.366724
13_46,53.342207,-6.366668
13_47,53.343104,-6.366613
13_48,53.344002,-6.366558
13_49,53.3449,-6.366502
13_50,53.345798,-6.366447
13_51,53.346696,-6.366391
13_52,53.347594,-6.366336
13_53,53.348492,-6.366281
13_54,53.34939,-6.366225
13_55,53.350288,-6.36617
13_56,53.351186,-6.366115
13_57,53.352084,-6.366059
13_58,53.352982,-6.366004
13_59,53.35388,-6.365948
13_60,53.354778,-6.365893
13_61,53.355676,-6.365838
13_62,53.356574,-6.365782
13_63,53.357472,-6.365727
13_64,53.358369,-6.365671
13_65,53.359267,-6.365616
13_66,53.360165,-6.365561
13_67,53.361063,-6.365505
13_68,53.361961,-6.36545
13_69,53.362859,-6.365394
13_70,53.363757,-6.365339
13_71,53.364655,-6.365283
13_72,53.365553,-6.365228
13_73,53.366451,-6.365173
13_74,53.367349,-6.365117
13_75,53.368247,-6.365062
13_76,53.369145,-6.365006
13_77,53.370043,-6.364951
13_78,53.370941,-6.364895
13_79,53.371838,-6.36484
13_80,53.372736,-6.364784
13_81,53.373634,-6.364729
13_82,53.374532,-6.364673
13_83,53.37543,-6.364618
13_84,53.376328,-6.364563
13_85,53.377226,-6.364507
13_86,53.378124,-6.364452
13_87,53.379022,-6.364396
13_88,53.37992,-6.364341
13_89,53.380818,-6.364285
13_90,53.381716,-6.36423
13_91,53.382614,-6.364174
13_92,53.383512,-6.364119
13_93,53.38441,-6.364063
13_94,53.385307,-6.364008
13_95,53.386205,-6.363952
13_96,53.387103,-6.363897
13_97,53.388001,-6.363841
13_98,53.388899,-6.363786
13_99,53.389797,-6.36373
13_100,53.390695,-6.363675
13_101,53.391593,-6.363619
13_102,53.392491,-6.363564
13_103,53.393389,-6.363508
13_104,53.394287,-6.363452
13_105,53.395185,-6.363397
13_106,53.396083,-6.363341
13_107,53.396981,-6.363286
13_108,53.397879,-6.36323
13_109,53.398776,-6.363175
13_110,53.399674,-6.363119
13_111,53.400572,-6.363064
13_112,53.40147,-6.363008
13_113,53.402368,-6.362953
13_114,53.403266,-6.362897
13_115,53.404164,-6.362841
13_116,53.405062,-6.362786
13_117,53.40596,-6.36273
13_118,53.406858,-6.362675
13_119,53.407756,-6.362619
13_120,53.408654,-6.362564
13_121,53.409552,-6.362508
13_122,53.41045,-6.362452
13_123,53.411347,-6.362397
13_124,53.412245,-6.362341
13_125,53.413143,-6.362286
13_126,53.414041,-6.36223
14_0,53.300868,-6.367713
14_1,53.301766,-6.367657
14_2,53.302664,-6.367602
14_3,53.303562,-6.367547
14_4,53.30446,-6.367492
14_5,53.305358,-6.367436
